video_id,ts,tid,p_state,p_event,R,trigger
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.408,1,0.757,0.402,0.317,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.440,1,0.833,0.384,0.319,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.472,1,0.705,0.361,0.312,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.504,1,0.501,0.366,0.294,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.536,1,0.465,0.343,0.277,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.568,1,0.392,0.329,0.258,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.600,1,0.569,0.305,0.253,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.633,1,0.383,0.305,0.238,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.664,1,0.535,0.299,0.234,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.696,1,0.742,0.281,0.243,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.744,1,0.737,0.261,0.249,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.776,1,0.787,0.271,0.257,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.808,1,0.741,0.274,0.261,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.840,1,0.610,0.282,0.257,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.872,1,0.525,0.288,0.249,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.872,2,0.630,0.000,0.038,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.904,1,0.695,0.288,0.252,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.904,2,0.559,0.000,0.064,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.936,1,0.570,0.348,0.250,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.936,2,0.707,0.000,0.093,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.968,1,0.588,0.374,0.250,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,1.968,2,0.669,0.000,0.115,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.000,1,0.649,0.398,0.255,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.000,2,0.612,0.000,0.129,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.032,1,0.728,0.380,0.263,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.080,1,0.749,0.359,0.270,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.112,1,0.737,0.338,0.273,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.144,1,0.643,0.336,0.271,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.176,1,0.739,0.338,0.274,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.208,1,0.409,0.315,0.257,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.208,2,0.502,0.336,0.146,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.240,1,0.480,0.312,0.247,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.240,2,0.631,0.275,0.166,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.272,1,0.633,0.299,0.247,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.272,2,0.334,0.285,0.164,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.304,1,0.751,0.293,0.255,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.336,1,0.822,0.315,0.266,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.368,1,0.829,0.320,0.275,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.400,1,0.769,0.301,0.278,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.448,1,0.801,0.294,0.282,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.480,1,0.765,0.278,0.283,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.512,1,0.734,0.237,0.280,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,2.544,1,0.346,0.242,0.254,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.408,4,0.819,0.000,0.049,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.440,4,0.825,0.000,0.089,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.472,4,0.827,0.000,0.121,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.520,4,0.837,0.000,0.147,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.552,4,0.825,0.000,0.167,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.584,4,0.821,0.000,0.183,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.616,4,0.694,0.063,0.190,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.648,4,0.718,0.004,0.196,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.808,2,0.672,0.141,0.177,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.840,2,0.807,0.146,0.196,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.888,2,0.677,0.135,0.203,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.920,2,0.665,0.149,0.208,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.952,2,0.623,0.159,0.210,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,3.984,2,0.450,0.148,0.201,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.016,2,0.356,0.121,0.187,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.048,2,0.641,0.196,0.196,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.080,2,0.462,0.218,0.193,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.112,2,0.750,0.221,0.208,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.144,2,0.739,0.241,0.221,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.176,2,0.782,0.238,0.233,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.224,2,0.798,0.252,0.244,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.256,2,0.577,0.243,0.240,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.288,2,0.590,0.241,0.237,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.320,2,0.793,0.232,0.246,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.352,2,0.820,0.241,0.256,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.384,2,0.779,0.128,0.257,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.417,2,0.818,0.208,0.263,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.448,2,0.809,0.218,0.267,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.480,2,0.821,0.178,0.270,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.512,2,0.715,0.150,0.265,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.544,2,0.722,0.204,0.264,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.592,2,0.733,0.195,0.263,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.624,2,0.681,0.194,0.259,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.656,2,0.777,0.203,0.262,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.688,2,0.700,0.228,0.261,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.720,2,0.501,0.196,0.246,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.752,2,0.694,0.205,0.247,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.784,2,0.573,0.225,0.241,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.816,2,0.766,0.233,0.248,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.848,2,0.447,0.244,0.235,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,4.880,2,0.597,0.229,0.233,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.217,2,0.526,0.114,0.223,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.248,2,0.352,0.125,0.204,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.296,2,0.627,0.125,0.206,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.328,2,0.686,0.140,0.212,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.360,2,0.600,0.160,0.212,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.392,2,0.677,0.183,0.217,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.792,4,0.571,0.157,0.197,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.856,4,0.570,0.301,0.204,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,5.888,4,0.582,0.099,0.202,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.192,2,0.660,0.064,0.216,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.224,2,0.614,0.070,0.212,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.256,2,0.375,0.088,0.196,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.288,2,0.639,0.092,0.199,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.320,2,0.627,0.068,0.199,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.368,2,0.345,0.098,0.184,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.400,2,0.783,0.089,0.198,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.432,2,0.837,0.165,0.215,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.464,2,0.713,0.154,0.221,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.496,2,0.827,0.167,0.233,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.528,2,0.850,0.167,0.244,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.560,2,0.846,0.186,0.254,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.592,2,0.871,0.196,0.263,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.624,2,0.843,0.179,0.268,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.656,2,0.843,0.179,0.272,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.688,2,0.852,0.173,0.276,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.736,2,0.840,0.149,0.277,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.768,2,0.788,0.135,0.274,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.800,2,0.804,0.334,0.281,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.832,2,0.532,0.065,0.259,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.864,2,0.764,0.147,0.259,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.896,2,0.398,0.062,0.234,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.928,2,0.743,0.328,0.245,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.960,2,0.717,0.095,0.243,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,6.992,2,0.360,0.075,0.219,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.025,2,0.727,0.069,0.221,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.057,2,0.814,0.068,0.229,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.104,2,0.738,0.080,0.230,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.136,2,0.790,0.033,0.233,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.168,2,0.710,0.045,0.231,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.200,2,0.641,0.091,0.227,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.232,2,0.518,0.043,0.214,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.264,2,0.693,0.049,0.215,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.296,2,0.793,0.066,0.222,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.328,2,0.770,0.376,0.239,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.360,2,0.637,0.013,0.230,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.392,2,0.551,0.013,0.218,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.440,2,0.447,0.018,0.202,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.472,2,0.320,0.041,0.182,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.504,2,0.326,0.028,0.166,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.536,2,0.324,0.042,0.154,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.904,2,0.506,0.038,0.155,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.936,2,0.302,0.103,0.146,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,7.968,2,0.325,0.105,0.141,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.001,2,0.328,0.090,0.136,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.032,2,0.522,0.110,0.145,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.064,2,0.546,0.074,0.151,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.096,2,0.718,0.089,0.168,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.144,2,0.406,0.095,0.162,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.176,2,0.564,0.105,0.168,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.208,2,0.491,0.120,0.169,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.240,2,0.309,0.118,0.158,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.272,2,0.550,0.127,0.165,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.512,2,0.623,0.124,0.174,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.544,2,0.636,0.109,0.182,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.576,2,0.477,0.110,0.178,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.608,2,0.687,0.128,0.189,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.640,2,0.575,0.136,0.191,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.672,2,0.736,0.134,0.202,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.704,2,0.373,0.152,0.190,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.736,2,0.688,0.030,0.195,0
datasets/gmdcsa24/Subject 3/ADL/06.mp4,8.768,2,0.632,0.047,0.196,0
datasets/gmdcsa24/Subject 3/ADL/07.mp4,1.216,3,0.580,0.000,0.035,0
datasets/gmdcsa24/Subject 3/ADL/07.mp4,1.248,3,0.314,0.000,0.047,0
datasets/gmdcsa24/Subject 3/ADL/07.mp4,1.280,3,0.349,0.000,0.058,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.160,2,0.524,0.000,0.031,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.208,2,0.373,0.000,0.048,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.240,2,0.614,0.000,0.075,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.272,2,0.731,0.000,0.104,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.304,2,0.778,0.000,0.130,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.336,2,0.842,0.027,0.155,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.368,2,0.835,0.036,0.176,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.400,2,0.812,0.044,0.191,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.432,2,0.791,0.146,0.206,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.464,2,0.766,0.037,0.212,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.496,2,0.797,0.000,0.218,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.528,2,0.692,0.002,0.216,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.576,2,0.743,0.012,0.218,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.608,2,0.810,0.015,0.223,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.640,2,0.841,0.013,0.230,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.672,2,0.825,0.057,0.236,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.704,2,0.719,0.043,0.233,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.736,2,0.787,0.041,0.236,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.768,2,0.656,0.044,0.230,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.800,2,0.435,0.054,0.212,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.832,2,0.571,0.115,0.208,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.864,2,0.761,0.084,0.216,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.896,2,0.609,0.123,0.214,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.944,2,0.620,0.163,0.215,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,0.976,2,0.705,0.212,0.223,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.008,2,0.718,0.254,0.231,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.040,2,0.811,0.119,0.239,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.072,2,0.876,0.154,0.250,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.104,2,0.893,0.202,0.261,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.136,2,0.869,0.325,0.274,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.168,2,0.870,0.244,0.281,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.200,2,0.863,0.321,0.290,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.232,2,0.872,0.333,0.297,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.280,2,0.872,0.276,0.301,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.312,2,0.789,0.232,0.298,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.344,2,0.837,0.341,0.302,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.376,2,0.841,0.315,0.305,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.408,2,0.854,0.393,0.311,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.440,2,0.866,0.338,0.314,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.472,2,0.859,0.228,0.312,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.504,2,0.871,0.334,0.315,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.536,2,0.886,0.245,0.315,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.568,2,0.890,0.338,0.319,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.600,2,0.881,0.279,0.319,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.648,2,0.861,0.266,0.318,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.680,2,0.868,0.281,0.317,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.712,2,0.870,0.306,0.318,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.744,2,0.863,0.379,0.322,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.776,2,0.876,0.422,0.327,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.808,2,0.877,0.350,0.328,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.840,2,0.814,0.408,0.328,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.872,2,0.841,0.437,0.330,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.904,2,0.882,0.309,0.329,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.936,2,0.859,0.392,0.331,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,1.968,2,0.865,0.322,0.329,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.016,2,0.810,0.384,0.327,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.048,2,0.782,0.380,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.080,2,0.819,0.374,0.323,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.112,2,0.760,0.386,0.320,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.144,2,0.682,0.371,0.312,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.176,2,0.856,0.450,0.319,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.208,2,0.793,0.441,0.320,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.240,2,0.833,0.442,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.272,2,0.866,0.445,0.329,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.304,2,0.873,0.465,0.334,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.352,2,0.874,0.462,0.338,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.384,2,0.817,0.474,0.338,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.416,2,0.842,0.481,0.341,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.448,2,0.861,0.478,0.343,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.480,2,0.859,0.485,0.346,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.512,2,0.840,0.466,0.345,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.544,2,0.748,0.459,0.340,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.576,2,0.802,0.400,0.336,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.608,2,0.850,0.425,0.337,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.640,2,0.831,0.395,0.335,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.672,2,0.874,0.435,0.338,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.720,2,0.871,0.450,0.341,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.752,2,0.843,0.454,0.341,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.784,2,0.836,0.479,0.342,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.816,2,0.864,0.502,0.346,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.848,2,0.846,0.434,0.345,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.880,2,0.825,0.448,0.343,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.912,2,0.817,0.444,0.341,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.944,2,0.778,0.445,0.338,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,2.976,2,0.819,0.435,0.337,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.008,2,0.855,0.450,0.339,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.040,2,0.870,0.445,0.341,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.088,2,0.832,0.406,0.339,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.120,2,0.821,0.450,0.338,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.152,2,0.856,0.438,0.340,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.184,2,0.864,0.000,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.216,2,0.865,0.000,0.311,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.248,2,0.869,0.344,0.314,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.280,2,0.855,0.397,0.319,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.312,2,0.862,0.383,0.322,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.344,2,0.852,0.446,0.327,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.376,2,0.865,0.000,0.313,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.424,2,0.869,0.435,0.320,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.456,2,0.852,0.413,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.488,2,0.858,0.000,0.310,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.520,2,0.856,0.422,0.317,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.552,2,0.867,0.405,0.322,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.584,2,0.844,0.412,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.616,2,0.869,0.407,0.328,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.648,2,0.869,0.429,0.332,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.680,2,0.863,0.000,0.317,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.712,2,0.865,0.000,0.306,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.744,2,0.855,0.429,0.313,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.792,2,0.808,0.401,0.315,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.824,2,0.818,0.399,0.317,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.856,2,0.829,0.429,0.320,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.888,2,0.852,0.391,0.323,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.920,2,0.855,0.000,0.310,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.952,2,0.765,0.385,0.309,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,3.984,2,0.836,0.000,0.297,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.016,2,0.834,0.395,0.304,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.048,2,0.857,0.382,0.310,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.081,2,0.851,0.418,0.316,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.128,2,0.868,0.417,0.321,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.160,2,0.832,0.415,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.192,2,0.846,0.430,0.327,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.224,2,0.842,0.000,0.312,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.256,2,0.838,0.370,0.315,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.288,2,0.854,0.419,0.320,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.321,2,0.848,0.438,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.352,2,0.826,0.381,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.384,2,0.807,0.407,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.416,2,0.806,0.403,0.324,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.448,2,0.771,0.422,0.322,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.496,2,0.823,0.450,0.325,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.528,2,0.857,0.456,0.330,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.560,2,0.834,0.438,0.331,0
datasets/gmdcsa24/Subject 3/ADL/08.mp4,4.592,2,0.848,0.000,0.316,0
