video_id,ts,tid,p_state,p_event,R,trigger
datasets/gmdcsa24/Subject 2/Fall/07.mp4,2.848,7,0.729,0.000,0.153,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,2.880,7,0.633,0.000,0.161,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,2.912,7,0.787,0.000,0.176,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,2.944,7,0.790,0.000,0.188,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,2.976,7,0.843,0.000,0.201,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.024,7,0.816,0.000,0.210,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.056,7,0.800,0.000,0.216,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.088,7,0.800,0.000,0.221,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.120,7,0.802,0.000,0.225,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.152,7,0.816,0.000,0.229,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.184,7,0.722,0.000,0.226,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.216,7,0.754,0.000,0.226,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.248,7,0.760,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.280,7,0.767,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.312,7,0.763,0.000,0.228,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.360,7,0.759,0.000,0.228,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.392,7,0.794,0.000,0.230,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.424,7,0.772,0.000,0.230,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.456,7,0.783,0.000,0.231,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.488,7,0.821,0.000,0.234,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.520,7,0.808,0.000,0.236,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.552,7,0.829,0.000,0.238,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.584,7,0.820,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.617,7,0.817,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.648,7,0.807,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.680,7,0.783,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.728,7,0.803,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.760,7,0.797,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.792,7,0.808,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.824,7,0.789,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.856,7,0.794,0.000,0.239,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.888,7,0.813,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.920,7,0.808,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.952,7,0.802,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,3.984,7,0.829,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.016,7,0.796,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.064,7,0.799,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.096,7,0.804,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.128,7,0.797,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.160,7,0.797,0.000,0.240,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.192,7,0.817,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.224,7,0.818,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.256,7,0.810,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.288,7,0.821,0.000,0.243,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.320,7,0.796,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.352,7,0.802,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.384,7,0.798,0.000,0.241,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.432,7,0.820,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.464,7,0.811,0.000,0.243,0
datasets/gmdcsa24/Subject 2/Fall/07.mp4,4.496,7,0.825,0.000,0.244,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.304,5,0.716,0.000,0.043,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.368,5,0.535,0.000,0.066,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.400,5,0.637,0.000,0.091,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.432,5,0.534,0.000,0.105,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.465,5,0.327,0.000,0.104,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.496,5,0.511,0.000,0.114,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.544,5,0.717,0.000,0.134,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.576,5,0.715,0.000,0.150,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.672,6,0.586,0.000,0.035,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.704,6,0.361,0.000,0.050,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.736,6,0.371,0.000,0.062,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.768,6,0.359,0.000,0.071,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.944,5,0.565,0.000,0.154,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,0.976,5,0.408,0.000,0.148,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.008,5,0.323,0.000,0.137,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.040,5,0.457,0.000,0.137,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.072,5,0.338,0.000,0.130,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.104,5,0.389,0.000,0.128,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.136,5,0.472,0.000,0.130,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.168,5,0.693,0.000,0.146,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.200,5,0.456,0.000,0.144,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.248,5,0.769,0.000,0.161,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.280,5,0.487,0.000,0.158,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.312,5,0.414,0.000,0.151,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.344,5,0.358,0.000,0.143,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.376,6,0.590,0.000,0.092,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.504,5,0.581,0.000,0.149,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.680,5,0.515,0.000,0.150,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.872,6,0.511,0.000,0.105,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.904,6,0.455,0.000,0.111,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.936,6,0.341,0.000,0.109,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,1.984,5,0.680,0.000,0.161,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.016,6,0.522,0.000,0.119,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.048,6,0.597,0.000,0.131,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.080,6,0.582,0.000,0.140,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.112,6,0.723,0.000,0.155,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.144,6,0.574,0.000,0.158,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.176,6,0.765,0.000,0.173,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.208,6,0.425,0.000,0.164,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.240,6,0.415,0.000,0.156,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.272,6,0.368,0.000,0.147,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.320,6,0.599,0.000,0.153,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.352,6,0.654,0.000,0.162,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.384,6,0.490,0.000,0.159,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.416,6,0.580,0.000,0.162,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.480,6,0.671,0.000,0.170,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.512,6,0.737,0.000,0.180,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.544,6,0.316,0.000,0.163,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.576,6,0.460,0.000,0.158,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.608,6,0.566,0.000,0.160,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.640,6,0.455,0.000,0.156,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.688,6,0.527,0.000,0.156,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,2.720,6,0.467,0.000,0.153,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.088,6,0.601,0.000,0.158,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.120,6,0.430,0.000,0.152,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.152,6,0.570,0.000,0.156,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.184,6,0.711,0.000,0.168,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.216,6,0.784,0.000,0.181,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.248,6,0.819,0.000,0.194,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.280,6,0.829,0.000,0.205,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.312,6,0.832,0.000,0.214,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.344,6,0.806,0.000,0.220,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.392,6,0.860,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.424,6,0.854,0.000,0.233,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.456,6,0.879,0.000,0.239,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.488,6,0.896,0.000,0.245,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.520,6,0.901,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.552,6,0.853,0.000,0.251,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.584,6,0.850,0.000,0.252,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.616,6,0.843,0.000,0.252,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.648,6,0.849,0.000,0.253,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.680,6,0.853,0.000,0.253,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.712,6,0.839,0.000,0.253,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.760,6,0.858,0.000,0.254,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.792,6,0.855,0.000,0.254,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.824,6,0.856,0.000,0.255,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.856,6,0.856,0.000,0.255,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.888,6,0.850,0.000,0.255,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.920,6,0.842,0.000,0.255,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.952,6,0.835,0.000,0.254,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,3.984,6,0.836,0.000,0.253,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.016,6,0.828,0.000,0.252,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.048,6,0.815,0.000,0.251,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.096,6,0.832,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.128,6,0.835,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.160,6,0.832,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.192,6,0.835,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.224,6,0.829,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.256,6,0.831,0.000,0.250,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.288,6,0.819,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.320,6,0.823,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.352,6,0.805,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.384,6,0.825,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.416,6,0.821,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.464,6,0.812,0.000,0.246,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.496,6,0.827,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.528,6,0.814,0.000,0.246,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.560,6,0.821,0.000,0.246,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.592,6,0.836,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.624,6,0.827,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.656,6,0.818,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.688,6,0.826,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.720,6,0.832,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.752,6,0.832,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.784,6,0.832,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.832,6,0.833,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.864,6,0.823,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.896,6,0.830,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.928,6,0.827,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.960,6,0.837,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,4.992,6,0.829,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.024,6,0.834,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.056,6,0.825,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.088,6,0.810,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.120,6,0.825,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.168,6,0.810,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.200,6,0.809,0.000,0.246,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.232,6,0.811,0.000,0.245,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.264,6,0.828,0.000,0.246,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.296,6,0.839,0.000,0.247,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.328,6,0.843,0.000,0.248,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.360,6,0.842,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.392,6,0.833,0.000,0.249,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.424,6,0.829,0.000,0.498,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.456,6,0.819,0.000,0.497,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.488,6,0.840,0.000,0.498,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.536,6,0.841,0.000,0.500,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.568,6,0.827,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.600,6,0.834,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.632,6,0.831,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.664,6,0.830,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.696,6,0.835,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.728,6,0.830,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.760,6,0.840,0.000,0.500,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.792,6,0.828,0.000,0.499,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.824,6,0.833,0.000,0.500,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.856,6,0.822,0.000,0.498,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.904,6,0.819,0.000,0.497,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.936,6,0.837,0.000,0.498,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,5.968,6,0.826,0.000,0.497,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,6.000,6,0.826,0.000,0.497,0
datasets/gmdcsa24/Subject 2/Fall/08.mp4,6.032,6,0.830,0.000,0.497,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,0.976,1,0.510,0.000,0.031,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.008,1,0.380,0.000,0.047,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.040,1,0.605,0.000,0.074,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.072,1,0.478,0.000,0.088,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.104,1,0.655,0.000,0.110,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.136,1,0.384,0.000,0.111,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.248,1,0.516,0.000,0.120,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,1.648,1,0.578,0.000,0.130,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.208,3,0.654,0.000,0.039,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.240,3,0.615,0.000,0.068,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.272,3,0.713,0.000,0.097,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.320,3,0.626,0.000,0.115,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.416,1,0.609,0.000,0.141,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.416,3,0.520,0.000,0.124,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.448,1,0.328,0.000,0.132,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.448,3,0.429,0.000,0.125,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.480,1,0.685,0.000,0.147,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.480,3,0.480,0.000,0.128,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.512,1,0.321,0.000,0.137,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.512,3,0.747,0.000,0.148,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.544,3,0.764,0.000,0.164,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.576,3,0.854,0.000,0.182,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.608,3,0.737,0.000,0.190,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.640,3,0.828,0.000,0.202,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.688,3,0.762,0.000,0.207,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.720,3,0.793,0.000,0.213,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.752,3,0.827,0.000,0.220,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.784,3,0.849,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.816,3,0.849,0.000,0.233,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.848,3,0.793,0.000,0.234,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.880,3,0.832,0.000,0.237,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.912,3,0.825,0.000,0.239,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.944,3,0.841,0.000,0.242,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,2.976,3,0.663,0.000,0.233,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.024,3,0.680,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.056,3,0.425,0.000,0.207,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.088,3,0.618,0.000,0.203,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.120,3,0.592,0.000,0.198,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.152,3,0.322,0.000,0.178,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.184,3,0.311,0.000,0.161,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.216,3,0.311,0.000,0.147,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.248,3,0.421,0.000,0.143,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.248,1,0.512,0.000,0.140,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.280,3,0.587,0.000,0.150,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.312,3,0.635,0.000,0.158,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.344,3,0.777,0.000,0.173,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.392,3,0.831,0.000,0.188,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.424,3,0.782,0.000,0.197,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.456,3,0.830,0.000,0.208,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.488,3,0.843,0.000,0.217,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.520,3,0.819,0.000,0.223,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.552,3,0.821,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.584,3,0.797,0.000,0.230,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.616,3,0.790,0.000,0.231,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.648,3,0.810,0.000,0.234,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.680,3,0.799,0.000,0.235,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.728,3,0.780,0.000,0.235,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.760,3,0.765,0.000,0.234,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.792,3,0.763,0.000,0.233,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.824,3,0.779,0.000,0.233,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.856,3,0.756,0.000,0.232,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.888,3,0.781,0.000,0.232,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.920,3,0.712,0.000,0.228,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.952,3,0.742,0.000,0.227,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,3.984,3,0.633,0.000,0.220,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.016,3,0.536,0.000,0.208,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.048,3,0.729,0.000,0.210,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.096,3,0.812,0.000,0.217,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.128,3,0.763,0.000,0.219,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.160,3,0.751,0.000,0.220,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.192,3,0.666,0.000,0.216,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.224,3,0.713,0.000,0.216,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.256,3,0.760,0.000,0.218,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.288,3,0.743,0.000,0.219,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.320,3,0.728,0.000,0.219,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.352,3,0.752,0.000,0.220,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.384,3,0.696,0.000,0.218,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.416,3,0.740,0.000,0.219,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.464,3,0.696,0.000,0.217,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.496,3,0.657,0.000,0.213,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.528,3,0.594,0.000,0.206,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.560,3,0.606,0.000,0.201,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.592,3,0.480,0.000,0.190,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.624,3,0.732,0.000,0.196,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.656,3,0.740,0.000,0.201,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.688,3,0.682,0.000,0.202,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.720,3,0.731,0.000,0.205,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.752,3,0.808,0.000,0.213,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.800,3,0.735,0.000,0.214,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.832,3,0.781,0.000,0.218,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.864,3,0.719,0.000,0.218,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.896,3,0.624,0.000,0.212,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.928,3,0.680,0.000,0.210,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.960,3,0.620,0.000,0.205,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,4.992,3,0.663,0.000,0.204,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,5.024,3,0.560,0.000,0.197,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,5.056,3,0.528,0.000,0.189,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,5.056,8,0.512,0.000,0.031,0
datasets/gmdcsa24/Subject 2/Fall/09.mp4,5.088,3,0.605,0.000,0.188,0
